company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,departure_delay_min,total_pax,checked_bags,transfer_bags,ground_time_stress,transfer_ratio,load_factor,SSR_intensity,difficulty_score,rank,category
G7,4474,2025-08-14,ORD,AVL,-10.0,43,0,31,0.07489597780859918,0.08857142857142858,0.43596730245231613,0.055340015553546965,0.1646714792092253,424.0,Easy
UA,219,2025-08-10,ORD,HNL,32.0,357,0,177,0.04596853039912397,0.5057142857142857,0.5790961904272275,0.04383002594916245,0.293759183344948,6.0,Difficult
G7,4431,2025-08-01,ORD,MSN,2.0,50,0,24,0.04688388167617836,0.06857142857142857,0.5122615803814714,0.057890187228447645,0.17085145418676803,460.0,Easy
UA,987,2025-08-10,ORD,CDG,15.0,314,0,53,0.04703203949506056,0.15142857142857144,0.5054067485819067,0.04844978543268898,0.1880083989376755,267.0,Medium
UA,482,2025-08-01,ORD,CHS,-2.0,179,0,20,0.04623048948170203,0.05714285714285714,0.5549391024588819,0.025421803158936655,0.1719739973767327,451.0,Easy
UA,953,2025-08-06,ORD,MUC,142.0,210,0,65,0.05933471271685501,0.18571428571428572,0.43825478521209676,0.07271330497340057,0.18833534254133222,190.0,Medium
UA,2147,2025-08-02,ORD,ALB,73.0,137,0,81,0.04514740244598223,0.23142857142857143,0.5598373772760693,0.04939542074692664,0.2212397920593402,184.0,Difficult
UA,881,2025-08-02,ORD,HND,0.0,389,0,241,0.0550296278965037,0.6885714285714286,0.6339348448237452,0.04003983345168398,0.3551434234080814,2.0,Difficult
UA,1301,2025-08-01,ORD,ICT,102.0,149,0,69,0.046558159628126955,0.19714285714285715,0.6117382466156308,0.041675425652755616,0.22452280895861118,97.0,Difficult
UA,611,2025-08-10,ORD,SFO,0.0,276,0,22,0.05765230578218006,0.06285714285714286,0.6100747572137218,0.028514930472512627,0.1912316528468727,235.0,Medium
UA,2211,2025-08-14,ORD,SEA,270.0,150,0,10,0.04660746998146705,0.02857142857142857,0.45973539936312013,0.10033820432224164,0.15612658884252562,463.0,Easy
UA,660,2025-08-13,ORD,SAN,-6.0,203,0,15,0.04641520421941733,0.04285714285714286,0.5204359673024522,0.04567505698857201,0.16388285020343835,404.0,Easy
UA,1643,2025-08-14,ORD,SEA,78.0,202,0,7,0.0439995192729328,0.02,0.5822842616412708,0.04853901621148625,0.1734787244344948,349.0,Easy
UA,286,2025-08-02,ORD,CLE,-4.0,112,0,47,0.0739775617393225,0.13428571428571429,0.3082824654072733,0.07829302901223509,0.14849391924749064,502.0,Easy
UA,1324,2025-08-02,ORD,SFO,7.0,215,0,83,0.04635139367366114,0.23714285714285716,0.553133514986376,0.061921104435360044,0.22385873202147863,179.0,Difficult
UA,2133,2025-08-15,ORD,EWR,79.0,160,0,22,0.04559159488020349,0.06285714285714286,0.4627198414664355,0.09834845360046794,0.16474141526504923,375.0,Easy
OO,5358,2025-08-03,ORD,CAK,-9.0,50,0,25,0.048202632955139726,0.07142857142857142,0.5122615803814714,0.11095020688597838,0.1825733692162483,364.0,Medium
UA,466,2025-08-05,ORD,DCA,-4.0,89,0,0,0.04769350044649406,0.0,0.3522338999178237,0.04147536505089128,0.11066159812358241,509.0,Easy
YX,3451,2025-08-04,ORD,PWM,-4.0,81,0,27,0.04708584054344323,0.07714285714285714,0.5978980147917479,0.05452753621145183,0.1937914773889746,163.0,Medium
UA,1492,2025-08-02,ORD,CMH,10.0,150,0,68,0.04664693725400562,0.19428571428571428,0.45973539936312013,0.11566665464990761,0.2006326905183918,310.0,Difficult
UA,1387,2025-08-07,ORD,SFO,276.0,426,0,47,0.055023760260112325,0.13428571428571429,0.6050842890079948,0.03221544906037212,0.20779271871353538,138.0,Difficult
UA,2418,2025-08-08,ORD,PHL,-7.0,173,0,61,0.04626385869422636,0.1742857142857143,0.5958219800181653,0.03864954099000978,0.21413598938223977,110.0,Difficult
UA,912,2025-08-05,ORD,KEF,-3.0,172,0,145,0.04720220095041041,0.4142857142857143,0.4998761456527125,0.07590591594174306,0.2578823084580784,13.0,Difficult
UA,445,2025-08-07,ORD,ANC,7.0,179,0,80,0.04616603923122648,0.22857142857142856,0.5122615803814714,0.08273057754429555,0.21560417951645205,103.0,Difficult
UA,1448,2025-08-14,ORD,BUF,1.0,129,0,37,0.04683417733767701,0.10571428571428572,0.5252367977163617,0.10469817487183077,0.1927276590333311,181.0,Medium
UA,1842,2025-08-14,ORD,SAN,9.0,178,0,40,0.04637266385557987,0.11428571428571428,0.452316076294278,0.05836713209708713,0.16723567322108945,408.0,Easy
G7,4452,2025-08-13,ORD,RIC,-8.0,50,0,10,0.04720220095041041,0.02857142857142857,0.5122615803814714,0.07557686044762457,0.164484284612873,399.0,Easy
UA,1983,2025-08-13,ORD,LAX,-2.0,183,0,34,0.04614249010124503,0.09714285714285714,0.5244394379918713,0.08280616855160931,0.1857995545243775,266.0,Medium
OO,5874,2025-08-03,ORD,PIA,4.0,52,0,25,0.04720220095041041,0.07142857142857142,0.5340599455040872,0.09639271438914601,0.18481133239611697,344.0,Medium
UA,1710,2025-08-15,ORD,SMF,264.0,98,0,52,0.04001971630606724,0.14857142857142858,0.26565996377087364,0.2107174840288814,0.15770725978317202,425.0,Easy
OO,5425,2025-08-02,ORD,STL,-1.0,48,0,30,0.04806621040904027,0.08571428571428572,0.49046321525885567,0.07513469355266247,0.17349117707652992,456.0,Easy
UA,2609,2025-08-08,ORD,SNA,-6.0,172,0,19,0.04637414782176025,0.054285714285714284,0.7112149128497903,0.0368307071124946,0.21265354255290314,116.0,Difficult
OO,5859,2025-08-03,ORD,BZN,-6.0,101,0,2,0.07346086612267062,0.005714285714285714,0.6915244514556146,0.003008965629125793,0.1969497372551014,238.0,Medium
UA,247,2025-08-10,ORD,OMA,0.0,163,0,47,0.04617013473209282,0.13428571428571429,0.5594913714804723,0.0878164735927838,0.20485860657973123,133.0,Difficult
UA,2665,2025-08-08,ORD,IAH,0.0,170,0,68,0.04626023575115229,0.19428571428571428,0.48486140075807166,0.09763318375451835,0.20319148623719585,169.0,Difficult
G7,4599,2025-08-05,ORD,BHM,21.0,54,0,29,0.04683840749414521,0.08285714285714287,0.5558583106267031,0.05016045604733323,0.1837624768286717,279.0,Medium
OO,5122,2025-08-11,ORD,EAU,-1.0,50,0,12,0.04706577840431096,0.03428571428571429,0.5122615803814714,0.057890187228447645,0.16233459463377925,461.0,Easy
OO,5250,2025-08-11,ORD,BNA,14.0,68,0,12,0.046969480136476054,0.03428571428571429,0.45489746163774564,0.03416923745668311,0.1432204855131444,532.0,Easy
G7,4599,2025-08-04,ORD,BHM,55.0,59,0,22,0.04752052022464247,0.06285714285714286,0.6103542234332425,0.04571935800700548,0.19170286924139018,180.0,Medium
G7,4395,2025-08-02,ORD,TVC,-1.0,62,0,36,0.05365953479911781,0.10285714285714286,0.6430517711171663,0.08048348624156908,0.21867178618162642,202.0,Difficult
OO,5499,2025-08-08,ORD,SBN,0.0,34,0,8,0.047656942770741915,0.022857142857142857,0.33787465940054506,0.15381437816013535,0.13524290902767164,517.0,Easy
OO,5108,2025-08-04,ORD,SLN,-8.0,49,0,21,0.04843000386530548,0.060000000000000005,0.5013623978201635,0.11686982807806441,0.1782435662302454,315.0,Medium
OO,5608,2025-08-09,ORD,GRB,-5.0,52,0,37,0.04879379732157069,0.10571428571428572,0.5340599455040872,0.05557731462118745,0.18569715992530192,330.0,Medium
OO,4718,2025-08-08,ORD,DAY,-8.0,52,0,43,0.047975262044973974,0.12285714285714286,0.5340599455040872,0.07258373119117018,0.19313859694203375,236.0,Medium
G7,4173,2025-08-10,ORD,AVL,215.0,60,0,10,0.04570155294331644,0.02857142857142857,0.6212534059945504,0.02723328708013363,0.1816133319405164,316.0,Medium
G7,4599,2025-08-03,ORD,BHM,-3.0,51,0,13,0.04683840749414521,0.037142857142857144,0.5231607629427794,0.053243100561247286,0.16477604738190213,482.0,Easy
UA,907,2025-08-06,ORD,FRA,133.0,316,0,136,0.04613869185447382,0.38857142857142857,0.508834164481689,0.0733156541309324,0.252856136645808,16.0,Difficult
UA,219,2025-08-03,ORD,HNL,-5.0,389,0,177,0.04742698810023337,0.5057142857142857,0.6339348448237452,0.04003983345168398,0.3071483457549145,5.0,Difficult
UA,2106,2025-08-08,ORD,SFO,9.0,232,0,100,0.04616603923122648,0.2857142857142857,0.5994550408719346,0.04044746879246097,0.2432316371744152,34.0,Difficult
UA,1941,2025-08-11,ORD,CVG,-5.0,133,0,46,0.046742171434493655,0.13142857142857142,0.5425370874962155,0.05759762646345322,0.1940335914542355,197.0,Medium
UA,556,2025-08-11,ORD,CLT,6.0,197,0,7,0.05509115949419718,0.02,0.5670619396282709,0.02289391744708618,0.16787161624474412,423.0,Easy
UA,467,2025-08-01,ORD,CMH,11.0,132,0,79,0.0465888282625214,0.22571428571428573,0.5382120150512522,0.1304055490751493,0.23103933348517075,73.0,Difficult
UA,2653,2025-08-06,ORD,RDU,-3.0,206,0,23,0.04614249010124503,0.06571428571428571,0.5944621192516707,0.03982574104371139,0.18685199648060488,208.0,Medium
UA,1182,2025-08-12,ORD,SJC,222.0,109,0,66,0.046284808756350326,0.18857142857142858,0.36330608537693015,0.09673596415934581,0.17120201394586396,242.0,Easy
UA,763,2025-08-02,ORD,PWM,-4.0,272,0,34,0.04645232277217748,0.09714285714285714,0.860247529628049,0.026366293663649714,0.2585565522571097,43.0,Difficult
UA,609,2025-08-07,ORD,PHX,1.0,190,0,35,0.04616603923122648,0.1,0.5457506888100712,0.10015202895590343,0.1953178897630664,204.0,Medium
UA,2138,2025-08-14,ORD,LGA,27.0,213,0,43,0.04699533800469098,0.12285714285714286,0.6665572371228784,0.057541436840567894,0.22296048376452618,56.0,Difficult
OO,5392,2025-08-14,ORD,OKC,-1.0,55,0,39,0.04634889129931776,0.11142857142857143,0.3954846243674582,0.07493370883452397,0.15561970810570752,467.0,Easy
UA,1577,2025-08-05,ORD,SFO,35.0,287,0,58,0.045703619951590675,0.16571428571428573,0.6356924940031208,0.05198641357917025,0.22446006363066287,66.0,Difficult
G7,4491,2025-08-04,ORD,CAE,-5.0,47,0,13,0.04911211659580274,0.037142857142857144,0.4795640326975477,0.0730179374177065,0.15851394492238333,479.0,Easy
UA,2039,2025-08-11,ORD,MCO,-2.0,221,0,70,0.04613869185447382,0.2,0.5694822888283378,0.07298388327558719,0.22080895641854403,63.0,Difficult
UA,3,2025-08-01,ORD,ZRH,-12.0,177,0,90,0.04624724312771425,0.2571428571428572,0.5448938634991598,0.05471258234879321,0.22532586956857714,90.0,Difficult
YX,3638,2025-08-11,ORD,CHS,-6.0,85,0,9,0.047590068973634346,0.025714285714285714,0.5767962139681629,0.02896727480942003,0.17069810057458645,385.0,Easy
OO,5219,2025-08-06,ORD,GRB,20.0,30,0,35,0.04861190059343808,0.1,0.29427792915531337,0.1451444398112012,0.1421819404291,437.0,Easy
OO,5699,2025-08-01,ORD,SAV,58.0,78,0,67,0.046071842711300666,0.19142857142857142,0.5266026100674029,0.06804868722310548,0.2069390856320049,179.0,Difficult
UA,2683,2025-08-10,ORD,SAN,47.0,177,0,43,0.04619374409002819,0.12285714285714286,0.5483733298315879,0.06670354741522418,0.19500645088223598,211.0,Medium
UA,1778,2025-08-08,ORD,OMA,-1.0,122,0,38,0.0466501655313103,0.10857142857142857,0.4949612906016177,0.1340298673181755,0.19168420291628976,253.0,Medium
YX,3604,2025-08-04,ORD,CMH,-1.0,87,0,25,0.045984892077522994,0.07142857142857142,0.5911372436540944,0.04654632137184002,0.18874618566829135,200.0,Medium
UA,2232,2025-08-05,ORD,MSP,92.0,137,0,9,0.05630417056206535,0.025714285714285714,0.4170578772857097,0.023575459515086397,0.13229938382163572,487.0,Easy
UA,2278,2025-08-07,ORD,SEA,333.0,222,0,79,0.04004326543604869,0.22571428571428573,0.572207084468665,0.12841380697205113,0.2371760835709625,24.0,Difficult
YX,3440,2025-08-13,ORD,YYZ,-2.0,74,0,28,0.07891502932543383,0.08,0.49792055069554003,0.05511768206887191,0.17917818288528953,318.0,Medium
OO,5448,2025-08-09,ORD,FWA,111.0,40,0,33,0.04383711147995726,0.09428571428571429,0.40326975476839244,0.11271887363307921,0.16008377543412972,433.0,Easy
OO,5565,2025-08-13,ORD,CHO,11.0,56,0,18,0.04642913985584685,0.05142857142857143,0.5776566757493189,0.05776385397690001,0.18275282454660663,288.0,Medium
YX,3520,2025-08-06,ORD,BDL,-4.0,70,0,30,0.0867259525169291,0.08571428571428572,0.46923849132367706,0.030602177306555716,0.17087641547588056,308.0,Easy
UA,2038,2025-08-06,ORD,BUF,-9.0,160,0,16,0.06293521039476349,0.045714285714285714,0.6593140435102288,0.028707176842391314,0.20087908079303596,132.0,Difficult
UA,1316,2025-08-15,ORD,SRQ,-10.0,140,0,38,0.04778490500390497,0.10857142857142857,0.5728125946109598,0.0735555273400047,0.19939258276476954,139.0,Medium
UA,1761,2025-08-07,ORD,FAT,7.0,156,0,48,0.048882962384380786,0.13714285714285715,0.6420137537303751,0.11906793803774399,0.2332676290411711,38.0,Difficult
G7,4571,2025-08-12,ORD,XNA,182.0,38,0,20,0.0629817421159137,0.05714285714285714,0.38147138964577665,0.08153447616074326,0.1448549795640812,367.0,Easy
UA,2862,2025-08-14,ORD,IAD,-1.0,193,0,65,0.04614249010124503,0.18571428571428572,0.5548840820178711,0.07290095037983192,0.21357252903937912,78.0,Difficult
UA,2195,2025-08-02,ORD,BDL,62.0,192,0,56,0.04371138874139502,0.16,0.5976166245362923,0.07605587567217033,0.21772874789092564,209.0,Difficult
YX,3604,2025-08-05,ORD,CMH,-7.0,88,0,24,0.04622159102502888,0.06857142857142857,0.5983077584970601,0.0459918802066792,0.18978465011596665,244.0,Medium
UA,1741,2025-08-10,ORD,JAC,-4.0,163,0,49,0.04784624227269387,0.14,0.6722892608451192,0.048753881892261444,0.22717696427154024,47.0,Difficult
YX,3464,2025-08-06,ORD,PIT,23.0,59,0,33,0.050925733973360164,0.09428571428571429,0.4266251459711951,0.03972387554153556,0.15345021036454248,405.0,Easy
G7,4517,2025-08-01,ORD,SCE,-12.0,49,0,24,0.05033991951069781,0.06857142857142857,0.5013623978201635,0.048288850317411466,0.16724320251458963,483.0,Easy
OO,5108,2025-08-01,ORD,SLN,1.0,44,0,15,0.04774789113480822,0.04285714285714286,0.446866485013624,0.1304055470653001,0.16283638372119422,503.0,Easy
UA,1324,2025-08-01,ORD,SFO,10.0,235,0,77,0.04635139367366114,0.22,0.6076294277929156,0.056460201807354185,0.2321048154117981,68.0,Difficult
UA,2440,2025-08-04,ORD,LAS,37.0,188,0,30,0.04937175950612105,0.08571428571428572,0.5396617600048712,0.08430730466902137,0.18801700021542983,208.0,Medium
UA,987,2025-08-09,ORD,CDG,15.0,337,0,57,0.04613869185447382,0.16285714285714287,0.5448220314294039,0.044989937952044076,0.19975938871838766,259.0,Medium
OO,5836,2025-08-07,ORD,TYS,-7.0,62,0,12,0.046701984948045755,0.03428571428571429,0.6430517711171663,0.04625121536226304,0.1925952099075865,222.0,Medium
UA,611,2025-08-13,ORD,SFO,-7.0,212,0,9,0.046304717441117256,0.025714285714285714,0.46102610680267364,0.037800796749999366,0.14313667271157487,469.0,Easy
UA,2627,2025-08-15,ORD,MSP,0.0,146,0,52,0.046005351050176564,0.14857142857142858,0.41179425509567236,0.08013178559285415,0.16991938335039905,339.0,Easy
UA,445,2025-08-06,ORD,ANC,-1.0,178,0,86,0.04616603923122648,0.24571428571428572,0.5092171159788714,0.08320796562734983,0.21922425531812723,71.0,Difficult
UA,2113,2025-08-14,ORD,FSD,105.0,149,0,109,0.04433197757855331,0.31142857142857144,0.45645251304947315,0.1200190798794482,0.22927368036896678,41.0,Difficult
UA,2640,2025-08-08,ORD,DCA,-9.0,85,0,17,0.04833694042300508,0.04857142857142857,0.3349336101379699,0.06850219174257362,0.12407778015276587,531.0,Easy
G7,4588,2025-08-07,ORD,MDT,1.0,52,0,19,0.04720220095041041,0.054285714285714284,0.5340599455040872,0.06918244787717365,0.1750835648080082,360.0,Medium
UA,1830,2025-08-01,ORD,DSM,4.0,152,0,58,0.04622747174422157,0.16571428571428573,0.51952770208901,0.07920728393841377,0.20102019526177314,235.0,Difficult
UA,466,2025-08-15,ORD,DCA,39.0,82,0,2,0.04471804156445992,0.005714285714285714,0.32195839280307953,0.04520754875383434,0.10437509184944616,541.0,Easy
UA,1126,2025-08-14,ORD,CLE,32.0,135,0,35,0.044564698392487674,0.1,0.5511872323861424,0.05540095246424698,0.1872464081071313,239.0,Medium
UA,1316,2025-08-14,ORD,SRQ,-7.0,128,0,24,0.04796891681027167,0.06857142857142857,0.5209117252713983,0.08066178000855821,0.17789381950549987,307.0,Medium
UA,265,2025-08-07,ORD,YYZ,49.0,135,0,16,0.04580736786689358,0.045714285714285714,0.5511872323861424,0.1130464066452478,0.18557687121422467,273.0,Medium
UA,2323,2025-08-02,ORD,MCO,3.0,355,0,46,0.046393934037498606,0.13142857142857142,0.9346049046321526,0.025157386840144225,0.28545802659445946,12.0,Difficult
OO,5420,2025-08-08,ORD,MLI,-3.0,50,0,20,0.04770241695277507,0.05714285714285714,0.5122615803814714,0.07911419509145995,0.17248467348520666,370.0,Easy
UA,2179,2025-08-05,ORD,SFO,-1.0,259,0,32,0.050559022387766626,0.09142857142857143,0.5704837094482872,0.06877534556049304,0.19440084604764327,222.0,Medium
YX,3603,2025-08-01,ORD,CMH,2.0,73,0,32,0.0466979725202193,0.09142857142857143,0.4907500358525743,0.06801762521313494,0.1731575686189792,443.0,Easy
OO,5843,2025-08-05,ORD,ECP,-6.0,81,0,17,0.0466979725202193,0.04857142857142857,0.5481141545963001,0.039242756769242604,0.17102933890184646,367.0,Easy
OO,4792,2025-08-12,ORD,ROA,811.0,62,0,40,0.03886303845109587,0.11428571428571428,0.4118743725799513,0.11471575712087512,0.16614208467592018,271.0,Easy
OO,5668,2025-08-02,ORD,MKE,-8.0,55,0,32,0.0463836656738137,0.09142857142857143,0.5667574931880109,0.08136522638046378,0.19473466113238244,350.0,Medium
UA,1594,2025-08-02,ORD,ABQ,-4.0,180,0,55,0.046944184395831014,0.15714285714285714,0.6212534059945504,0.0734151570359202,0.22336535251028525,181.0,Difficult
YX,3465,2025-08-09,ORD,GSP,-1.0,90,0,45,0.046891906531831264,0.1285714285714286,0.6126487881829915,0.046885146551001095,0.2087496554583546,213.0,Difficult
YX,3433,2025-08-04,ORD,CVG,-2.0,80,0,28,0.046504038508607334,0.08,0.5409436397533343,0.05523718667668376,0.1802345588262525,292.0,Medium
UA,1492,2025-08-04,ORD,CMH,39.0,155,0,31,0.04634889129931776,0.08857142857142858,0.47614983093135493,0.11186306898519974,0.17745759606253117,324.0,Medium
OO,5737,2025-08-09,ORD,OMA,-1.0,81,0,48,0.046426464903962544,0.13714285714285715,0.5481141545963001,0.026141517247348988,0.19047049585544784,306.0,Medium
G7,4568,2025-08-07,ORD,SCE,-1.0,49,0,20,0.04679293331211205,0.05714285714285714,0.5013623978201635,0.05189837546270899,0.16404386882693056,436.0,Easy
UA,356,2025-08-04,ORD,ATL,62.0,164,0,35,0.043918251687114454,0.1,0.5056958077541774,0.11422871378489244,0.18744517020165719,219.0,Medium
UA,2302,2025-08-09,ORD,BWI,-5.0,175,0,48,0.060609505619851005,0.13714285714285715,0.6030881017257039,0.018979506449458554,0.2070364926929873,222.0,Difficult
UA,2329,2025-08-15,ORD,DTW,47.0,130,0,56,0.044932722005221075,0.16,0.5295618701613253,0.12564375236514996,0.21099903461492764,93.0,Difficult
UA,1269,2025-08-12,ORD,CLE,148.0,176,0,106,0.04598688114430876,0.3028571428571429,0.545090443517941,0.11633660451877532,0.24905028184081868,12.0,Difficult
G7,4584,2025-08-14,ORD,TUL,13.0,42,0,24,0.04783883949887452,0.06857142857142857,0.42506811989100823,0.09039997669743197,0.15584153430475794,466.0,Easy
G7,4482,2025-08-09,ORD,TUL,-4.0,58,0,25,0.0463836656738137,0.07142857142857142,0.5994550408719346,0.04349689466592131,0.19033538171045486,307.0,Medium
UA,2369,2025-08-02,ORD,AUS,1.0,239,0,37,0.04616603923122648,0.10571428571428572,0.6949294445374699,0.044377273615094526,0.22288619905532572,182.0,Difficult
UA,1347,2025-08-10,ORD,FLL,444.0,141,0,17,0.04682541487070716,0.04857142857142857,0.39657193308267247,0.09434229654249573,0.14420192418323655,504.0,Easy
OO,5108,2025-08-10,ORD,SLN,215.0,46,0,9,0.03906232236647644,0.025714285714285714,0.4686648501362399,0.12463815376537156,0.16024111142564862,456.0,Easy
UA,2387,2025-08-15,ORD,MCO,-6.0,122,0,6,0.053136581705736576,0.017142857142857144,0.338727109433273,0.028199772216581435,0.11054842059906979,536.0,Easy
OO,5398,2025-08-01,ORD,IND,-2.0,85,0,52,0.047405085762558315,0.14857142857142858,0.5767962139681629,0.031048059911164955,0.20177304834589835,227.0,Difficult
OO,5045,2025-08-10,ORD,RHI,193.0,60,0,29,0.04647461403788,0.08285714285714287,0.6212534059945504,0.07144997027546485,0.20426001547938027,137.0,Difficult
OO,5037,2025-08-14,ORD,LAF,1.0,12,0,19,0.04642913985584685,0.054285714285714284,0.09809264305177112,0.35148894026366684,0.12232111934385878,535.0,Easy
UA,987,2025-08-01,ORD,CDG,-3.0,434,0,40,0.04673425694819831,0.11428571428571428,0.7110517025688482,0.03443293187527818,0.22724121767315575,83.0,Difficult
UA,793,2025-08-10,ORD,DFW,121.0,128,0,28,0.04717153231601596,0.08,0.5209117252713983,0.12626023495747984,0.18963143800415033,249.0,Medium
OO,5538,2025-08-14,ORD,HSV,-2.0,45,0,14,0.04802073622700712,0.04,0.457765667574932,0.08029330645598773,0.15490629905303266,471.0,Easy
YX,3628,2025-08-06,ORD,IND,22.0,72,0,26,0.05181783042677521,0.07428571428571429,0.4835795210096085,0.04688514641452986,0.16438868723476924,349.0,Easy
UA,1779,2025-08-07,ORD,BOS,19.0,95,0,31,0.04614249010124503,0.08857142857142858,0.25652657056307376,0.08339623257690972,0.11679649332938104,532.0,Easy
UA,1617,2025-08-12,ORD,PHL,8.0,164,0,43,0.045314576570720605,0.12285714285714286,0.5056958077541774,0.062462840228605196,0.1832251786697673,182.0,Medium
OO,5859,2025-08-04,ORD,BZN,-4.0,112,0,1,0.06977611990204327,0.002857142857142857,0.7704001147282374,0.002493000090833734,0.21474575038512478,66.0,Difficult
UA,2418,2025-08-15,ORD,PHL,-7.0,162,0,48,0.05319652494568937,0.13714285714285715,0.5558583106267031,0.04142629695913104,0.19749450881792308,151.0,Medium
UA,3,2025-08-06,ORD,ZRH,25.0,175,0,76,0.045519656215183835,0.21714285714285714,0.538367406875622,0.055363520448679815,0.2136061669589109,89.0,Difficult
UA,1358,2025-08-15,ORD,RDU,8.0,161,0,23,0.06419262440493596,0.06571428571428571,0.6636391159551922,0.019726521218718523,0.20554144198259397,113.0,Difficult
OO,5352,2025-08-12,ORD,CAK,275.0,53,0,23,0.04724767513244356,0.06571428571428571,0.5449591280653951,0.08452031040007418,0.1837467180646681,177.0,Medium
UA,2862,2025-08-06,ORD,IAD,4.0,147,0,51,0.04614249010124503,0.1457142857142857,0.41483871949827233,0.0964158535970295,0.17326416905291894,282.0,Easy
G7,4590,2025-08-10,ORD,MDT,39.0,59,0,20,0.04683840749414521,0.05714285714285714,0.6103542234332425,0.07569677033435505,0.19606514645913947,205.0,Medium
UA,2172,2025-08-13,ORD,FAI,-1.0,152,0,105,0.046685043586111835,0.3,0.466301171990414,0.11295159513841177,0.2281711251011194,58.0,Difficult
UA,2280,2025-08-02,ORD,MCO,-2.0,318,0,11,0.055433761352959604,0.03142857142857143,0.8337874659400546,0.02778947218053429,0.23849203218415124,107.0,Difficult
UA,777,2025-08-15,ORD,LAS,5.0,167,0,31,0.04642507966102246,0.08857142857142858,0.4757280075502717,0.06765492635642831,0.16853336820001746,350.0,Easy
G7,4502,2025-08-05,ORD,LEX,-10.0,58,0,37,0.04738409767854301,0.10571428571428572,0.5994550408719346,0.034348615389386286,0.19737728402799523,198.0,Medium
G7,4610,2025-08-07,ORD,XNA,61.0,56,0,7,0.0462017689456811,0.02,0.5776566757493189,0.048288850446323084,0.17293246971029866,382.0,Easy
YX,3568,2025-08-02,ORD,YYZ,229.0,84,0,31,0.04669981951080608,0.08857142857142858,0.5696256991251972,0.05249996345243939,0.18905922046788615,391.0,Medium
UA,1097,2025-08-01,ORD,DCA,-8.0,151,0,36,0.04701818914404371,0.10285714285714286,0.6203883915055577,0.035237190374965546,0.20196427840888134,225.0,Difficult
OO,5668,2025-08-04,ORD,MKE,21.0,52,0,23,0.0463836656738137,0.06571428571428571,0.5340599455040872,0.08618886444715637,0.1810964303961686,277.0,Medium
UA,356,2025-08-01,ORD,ATL,9.0,154,0,25,0.046866048663616336,0.07142857142857142,0.6333636088404482,0.12179190954757599,0.214616241575855,136.0,Difficult
UA,793,2025-08-03,ORD,DFW,98.0,145,0,36,0.04717153231601596,0.10285714285714286,0.5944379568357769,0.11119416248578398,0.21071406711519153,125.0,Difficult
OO,4712,2025-08-11,ORD,ELP,14.0,76,0,28,0.05174025682213042,0.08,0.5589723627870766,0.04895376321537796,0.18505592038648389,253.0,Medium
UA,929,2025-08-01,ORD,LHR,23.0,203,0,54,0.04711125258634411,0.15428571428571428,0.6297377996051493,0.055258968729637176,0.22119104799454656,110.0,Difficult
UA,1387,2025-08-04,ORD,SFO,-3.0,391,0,31,0.04727310155680618,0.08857142857142858,0.5526843728478605,0.03530009937780117,0.18155590069742436,270.0,Medium
UA,2075,2025-08-11,ORD,TPA,12.0,149,0,43,0.04647818064039241,0.12285714285714286,0.45645251304947315,0.10933585430308103,0.18063803902938794,289.0,Medium
UA,2099,2025-08-14,ORD,IAH,-6.0,190,0,62,0.04614249010124503,0.17714285714285716,0.5457506888100712,0.12900923305456138,0.22036798012951786,64.0,Difficult
UA,416,2025-08-10,ORD,MXP,51.0,243,0,107,0.04645490855899897,0.3057142857142857,0.5122615803814714,0.03341998394193585,0.2251144358800261,49.0,Difficult
UA,1776,2025-08-07,ORD,PHL,-2.0,176,0,48,0.04652989637682226,0.13714285714285715,0.545090443517941,0.038957408076946975,0.1923087756936356,225.0,Medium
UA,980,2025-08-08,ORD,DUB,-3.0,296,0,105,0.07107159909961121,0.3,0.6311209786838003,0.025839067712922863,0.259269537943418,14.0,Difficult
G7,4194,2025-08-11,ORD,DAY,-8.0,49,0,34,0.05115845478729452,0.09714285714285714,0.5013623978201635,0.04106980002681643,0.17318781018230678,357.0,Easy
UA,1301,2025-08-11,ORD,ICT,6.0,128,0,67,0.046558159628126955,0.19142857142857142,0.5209117252713983,0.04888103868052192,0.2018287297995349,154.0,Difficult
UA,1899,2025-08-07,ORD,YYC,18.0,129,0,40,0.04641602230333729,0.11428571428571428,0.5252367977163617,0.06356637618391361,0.1865187099283029,263.0,Medium
UA,2280,2025-08-13,ORD,MCO,-2.0,269,0,35,0.05732680754372674,0.1,0.7002724795640327,0.033260344728847466,0.2239182310998957,72.0,Difficult
OO,5585,2025-08-13,ORD,ATW,-8.0,69,0,22,0.052886473704554245,0.06285714285714286,0.7193460490463215,0.031078216126081384,0.21763238331244864,96.0,Difficult
UA,2666,2025-08-14,ORD,DEN,-8.0,203,0,27,0.05417882061975443,0.07714285714285714,0.5204359673024522,0.03260608643257404,0.17216956958376847,365.0,Easy
OO,5344,2025-08-01,ORD,MBS,-7.0,58,0,24,0.09899729428616905,0.06857142857142857,0.5994550408719346,0.12583140815473662,0.22187208727763882,108.0,Difficult
UA,349,2025-08-09,ORD,BTV,18.0,197,0,71,0.047144863938281656,0.20285714285714287,0.6830154405086285,0.03456532634458334,0.242524670291844,74.0,Difficult
